tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-M-ITF-FRA-2025-001,M25 Hazebrouck,Hard,32,25,20250106,303,210338,,,Arthur Gea,R,180,FRA,20.0,208265,,,Pierre Delage,R,198,FRA,23.9,6-2 7-6(2),3,QF,73,0,1,50,35,27,12,10,2,4,5,1,56,39,24,6,10,3,7,383,127,1058,12
2025-M-ITF-FRA-2025-001,M25 Hazebrouck,Hard,32,25,20250106,304,206750,,,Daniil Glinka,L,188,EST,24.6,209182,,,Toby Alex Kodat,R,178,USA,21.9,5-7 6-4 6-2,3,QF,111,4,2,78,44,32,17,15,0,4,4,4,87,56,33,15,15,2,8,491,80,340,149
2025-M-ITF-FRA-2025-001,M25 Hazebrouck,Hard,32,25,20250106,401,106167,,,Joris De Loore,R,191,BEL,31.7,211898,,,Mae Malige,R,,FRA,18.7,6-2 6-4,3,SF,78,3,1,51,38,30,8,9,3,3,0,0,53,31,19,12,9,1,4,328,153,641,48
2025-M-ITF-FRA-2025-001,M25 Hazebrouck,Hard,32,25,20250106,402,210338,,,Arthur Gea,R,180,FRA,20.0,206750,,,Daniil Glinka,L,188,EST,24.6,6-0 6-0,3,SF,56,2,2,41,17,13,14,6,1,1,1,1,36,20,7,3,6,3,9,383,127,491,80
2025-M-ITF-FRA-2025-001,M25 Hazebrouck,Hard,32,25,20250106,501,106167,,,Joris De Loore,R,191,BEL,31.7,210338,,,Arthur Gea,R,180,FRA,20.0,7-6(2) 6-7(5) 6-3,3,F,179,5,3,114,79,58,19,17,3,5,6,5,112,63,50,21,16,5,8,328,153,383,127
2025-M-ITF-IND-2025-001,M25 Bhopal,Hard,32,25,20250106,109,200665,,,Yuta Kawahashi,R,175,JPN,26.9,208158,,,Dominik Palan,R,191,CZE,24.2,6-1 6-2,3,R32,49,4,1,39,24,24,8,8,0,0,1,3,41,21,12,8,7,3,7,957,16,533,70
2025-M-ITF-IND-2025-001,M25 Bhopal,Hard,32,25,20250106,108,208876,,,Egor Agafonov,R,188,RUS,22.3,213648,,,Udit Kamboj,U,,IND,,7-5 6-4,3,R32,76,4,4,61,38,29,11,11,0,3,1,1,63,41,22,13,11,3,8,534,70,,
2025-M-ITF-IND-2025-001,M25 Bhopal,Hard,32,25,20250106,105,144927,,,Siddharth Vishwakarma,L,191,IND,30.2,202147,,,Florent Bax,R,185,FRA,25.5,6-2 4-3,3,R32,61,5,1,36,25,22,8,8,0,0,3,3,57,30,19,13,8,1,4,689,41,505,76
2025-M-ITF-IND-2025-001,M25 Bhopal,Hard,32,25,20250106,103,209956,,,Dev Javia,U,,IND,22.8,213706,,,Adhiraj Thakur,U,,IND,,6-3 6-2,3,R32,58,6,1,48,40,32,5,9,5,6,0,2,45,29,17,5,8,3,7,632,50,,
2025-M-ITF-IND-2025-001,M25 Bhopal,Hard,32,25,20250106,113,122113,,,Yurii Dzhavakian,R,,UKR,31.6,210115,,,Yunseok Jang,R,180,KOR,21.6,6-3 6-4,3,R32,83,3,8,58,33,26,12,10,2,4,0,4,59,29,18,13,9,3,7,517,74,1147,9
2025-M-ITF-IND-2025-001,M25 Bhopal,Hard,32,25,20250106,101,207231,,,Mathys Erhard,R,188,FRA,23.1,144970,,,Constantin Bittoun Kouzmine,L,178,FRA,26.0,7-6(5) 6-4,3,R32,114,2,2,64,32,25,18,11,4,6,0,3,78,51,27,16,11,5,8,290,179,611,54
2025-M-ITF-IND-2025-001,M25 Bhopal,Hard,32,25,20250106,110,210393,,,Maxim Zhukov,R,,RUS,19.9,212743,,,Yuvan Nandal,U,,IND,19.4,6-4 7-5,3,R32,108,1,5,68,40,30,11,11,5,8,5,4,76,41,26,14,11,4,9,793,29,1018,14
2025-M-ITF-IND-2025-001,M25 Bhopal,Hard,32,25,20250106,116,106168,,,Sidharth Rawat,R,175,IND,31.7,200610,,,Oliver Crawford,R,180,GBR,25.6,6-4 6-7(6) 6-0,3,R32,125,5,3,98,56,38,23,14,3,6,3,3,80,55,35,9,14,5,12,1010,14,403,116
2025-M-ITF-IND-2025-001,M25 Bhopal,Hard,32,25,20250106,107,202124,,,Kosuke Ogura,R,170,JPN,28.9,209895,,,Sai Karteek Reddy Ganta,R,183,IND,24.5,5-7 6-4 7-5,3,R32,136,0,5,113,77,50,23,17,8,10,9,5,95,70,50,13,17,2,5,715,38,1731,2
2025-M-ITF-IND-2025-001,M25 Bhopal,Hard,32,25,20250106,111,200550,,,Vladyslav Orlov,R,188,UKR,29.6,202154,,,Uisung Park,R,175,KOR,24.2,6-4 7-5,3,R32,80,10,1,60,38,27,13,11,1,3,2,4,66,34,25,12,11,7,11,612,54,1001,14
2025-M-ITF-IND-2025-001,M25 Bhopal,Hard,32,25,20250106,112,200672,,,Sergey Fomin,R,180,UZB,23.9,123847,,,Bogdan Bobrov,R,185,RUS,27.3,6-1 6-1,3,R32,43,3,0,36,24,21,8,7,1,1,2,6,44,21,11,7,7,3,8,574,60,432,102
2025-M-ITF-IND-2025-001,M25 Bhopal,Hard,32,25,20250106,115,210002,,,Rohan Mehra,U,,IND,22.6,202314,,,Parth Aggarwal,R,170,IND,27.0,6-3 6-4,3,R32,87,3,1,68,36,25,16,10,2,4,0,4,59,40,24,7,9,2,6,2067,1,1303,6
2025-M-ITF-IND-2025-001,M25 Bhopal,Hard,32,25,20250106,102,132573,,,Luca Castelnuovo,L,185,SUI,27.9,202290,,,Dhakshineswar Suresh,R,193,IND,24.7,7-5 0-0,3,R32,52,3,2,46,26,20,9,6,6,7,3,3,33,19,17,3,6,1,3,762,32,865,21
2025-M-ITF-IND-2025-001,M25 Bhopal,Hard,32,25,20250106,104,208322,,,Eric Vanshelboim,R,188,UKR,23.4,104986,,,Vishnu Vardhan,R,188,IND,37.4,6-7(5) 6-1 6-2,3,R32,138,2,0,81,60,46,17,14,4,4,7,4,101,56,42,19,13,5,9,532,71,1076,11
2025-M-ITF-IND-2025-001,M25 Bhopal,Hard,32,25,20250106,106,202400,,,Alastair Gray,R,193,GBR,26.5,210003,,,Chirag Duhan,U,,IND,21.0,6-1 6-4,3,R32,71,4,5,50,33,25,10,9,2,3,0,3,56,29,17,10,8,4,8,670,44,962,16
2025-M-ITF-IND-2025-001,M25 Bhopal,Hard,32,25,20250106,114,133794,,,S D Prajwal Dev,R,175,IND,28.6,211325,,,Aryan Shah,R,173,IND,19.1,6-4 6-0,3,R32,68,0,4,54,29,21,14,8,4,5,2,2,43,20,10,9,8,2,7,773,31,590,58
2025-M-ITF-IND-2025-001,M25 Bhopal,Hard,32,25,20250106,201,132573,,,Luca Castelnuovo,L,185,SUI,27.9,207231,,,Mathys Erhard,R,188,FRA,23.1,3-6 7-6(0) 7-5,3,R16,143,3,4,107,65,43,19,16,7,12,2,10,111,75,43,21,17,1,6,762,32,290,179
2025-M-ITF-IND-2025-001,M25 Bhopal,Hard,32,25,20250106,207,133794,,,S D Prajwal Dev,R,175,IND,28.6,122113,,,Yurii Dzhavakian,R,,UKR,31.6,6-4 7-5,3,R16,110,0,4,62,43,25,8,11,4,8,7,9,77,38,25,11,11,4,10,773,31,517,74
2025-M-ITF-IND-2025-001,M25 Bhopal,Hard,32,25,20250106,203,202400,,,Alastair Gray,R,193,GBR,26.5,144927,,,Siddharth Vishwakarma,L,191,IND,30.2,6-3 6-4,3,R16,68,2,3,48,31,30,10,10,0,0,2,2,67,43,27,13,9,4,6,670,44,689,41
2025-M-ITF-IND-2025-001,M25 Bhopal,Hard,32,25,20250106,204,208876,,,Egor Agafonov,R,188,RUS,22.3,202124,,,Kosuke Ogura,R,170,JPN,28.9,3-6 6-2 6-2,3,R16,106,13,6,104,76,50,12,13,14,17,4,7,90,52,35,12,12,5,10,534,70,715,38
2025-M-ITF-IND-2025-001,M25 Bhopal,Hard,32,25,20250106,206,200672,,,Sergey Fomin,R,180,UZB,23.9,200550,,,Vladyslav Orlov,R,188,UKR,29.6,6-4 6-2,3,R16,78,3,4,56,36,26,8,9,2,4,4,5,59,35,21,8,9,7,12,574,60,612,54
2025-M-ITF-IND-2025-001,M25 Bhopal,Hard,32,25,20250106,202,208322,,,Eric Vanshelboim,R,188,UKR,23.4,209956,,,Dev Javia,U,,IND,22.8,6-3 7-6(7),3,R16,113,1,0,69,42,34,19,11,0,0,0,5,75,40,29,20,10,5,6,532,71,632,50
2025-M-ITF-IND-2025-001,M25 Bhopal,Hard,32,25,20250106,205,210393,,,Maxim Zhukov,R,,RUS,19.9,200665,,,Yuta Kawahashi,R,175,JPN,26.9,4-6 7-5 6-1,3,R16,123,2,5,82,54,34,8,14,2,8,3,6,100,53,32,16,15,6,15,793,29,957,16
2025-M-ITF-IND-2025-001,M25 Bhopal,Hard,32,25,20250106,208,106168,,,Sidharth Rawat,R,175,IND,31.7,210002,,,Rohan Mehra,U,,IND,22.6,6-4 6-2,3,R16,66,2,1,50,26,19,16,9,0,1,3,9,57,25,19,11,9,3,7,1010,14,2067,1
2025-M-ITF-IND-2025-001,M25 Bhopal,Hard,32,25,20250106,302,202400,,,Alastair Gray,R,193,GBR,26.5,208876,,,Egor Agafonov,R,188,RUS,22.3,6-1 7-6(4),3,QF,95,4,1,67,40,31,17,10,2,3,1,4,79,51,31,13,9,9,12,670,44,534,70
2025-M-ITF-IND-2025-001,M25 Bhopal,Hard,32,25,20250106,303,210393,,,Maxim Zhukov,R,,RUS,19.9,200672,,,Sergey Fomin,R,180,UZB,23.9,6-3 6-4,3,QF,85,4,5,55,29,19,16,10,0,2,2,2,59,41,25,6,9,7,11,793,29,574,60
2025-M-ITF-IND-2025-001,M25 Bhopal,Hard,32,25,20250106,301,208322,,,Eric Vanshelboim,R,188,UKR,23.4,132573,,,Luca Castelnuovo,L,185,SUI,27.9,6-4 6-4,3,QF,86,0,0,60,43,35,7,10,1,2,0,5,66,41,28,10,10,5,8,532,71,762,32
2025-M-ITF-IND-2025-001,M25 Bhopal,Hard,32,25,20250106,304,106168,,,Sidharth Rawat,R,175,IND,31.7,133794,,,S D Prajwal Dev,R,175,IND,28.6,6-3 6-4,3,QF,94,4,0,61,38,30,9,10,2,4,2,2,61,33,16,15,9,2,6,1010,14,773,31
2025-M-ITF-IND-2025-001,M25 Bhopal,Hard,32,25,20250106,401,202400,,,Alastair Gray,R,193,GBR,26.5,208322,,,Eric Vanshelboim,R,188,UKR,23.4,6-3 6-4,3,SF,82,1,1,58,38,29,10,10,1,3,0,2,53,37,20,8,9,5,9,670,44,532,71
2025-M-ITF-IND-2025-001,M25 Bhopal,Hard,32,25,20250106,402,210393,,,Maxim Zhukov,R,,RUS,19.9,106168,,,Sidharth Rawat,R,175,IND,31.7,6-4 6-1,3,SF,86,2,5,57,37,24,11,8,2,4,0,1,61,32,18,8,9,9,15,793,29,1010,14
2025-M-ITF-IND-2025-001,M25 Bhopal,Hard,32,25,20250106,501,202400,,,Alastair Gray,R,193,GBR,26.5,210393,,,Maxim Zhukov,R,,RUS,19.9,6-3 6-4,3,F,82,1,5,65,38,31,11,10,6,8,1,5,52,34,19,7,9,5,9,670,44,793,29
2025-M-ITF-IND-2024-009,M25 Indore,Hard,32,25,20241230,110,200550,,,Vladyslav Orlov,R,188,UKR,29.6,207183,,,Ishaque Eqbal,R,170,IND,26.9,6-4 6-4,3,R32,92,3,2,55,38,32,10,10,3,3,2,8,80,49,35,13,10,9,11,608,56,1053,12
2025-M-ITF-IND-2024-009,M25 Indore,Hard,32,25,20241230,103,202400,,,Alastair Gray,R,193,GBR,26.5,200681,,,Adil Kalyanpur,R,188,IND,24.9,6-3 6-4,3,R32,85,2,3,58,31,20,18,10,4,6,1,6,61,33,21,9,9,5,9,624,51,862,22
2025-M-ITF-IND-2024-009,M25 Indore,Hard,32,25,20241230,107,106168,,,Sidharth Rawat,R,175,IND,31.6,213709,,,Deep Munim,U,,IND,,6-1 6-1,3,R32,51,4,0,32,23,20,8,7,0,0,0,3,60,33,15,11,7,12,17,1007,14,,
2025-M-ITF-IND-2024-009,M25 Indore,Hard,32,25,20241230,112,200610,,,Oliver Crawford,R,180,GBR,25.6,200672,,,Sergey Fomin,R,180,UZB,23.9,1-6 6-2 6-3,3,R32,126,5,2,85,60,32,12,12,8,14,5,4,84,46,27,14,12,12,19,403,116,575,60
2025-M-ITF-IND-2024-009,M25 Indore,Hard,32,25,20241230,102,212743,,,Yuvan Nandal,U,,IND,19.4,144955,,,Yuichiro Inui,R,185,JPN,29.7,3-6 7-5 7-6(7),3,R32,145,15,10,114,61,52,18,17,5,9,5,1,95,52,39,23,16,3,6,1016,14,1238,7
2025-M-ITF-IND-2024-009,M25 Indore,Hard,32,25,20241230,109,122113,,,Yurii Dzhavakian,R,,UKR,31.6,144927,,,Siddharth Vishwakarma,L,191,IND,30.2,6-2 6-2,3,R32,63,2,5,48,25,18,12,8,0,1,1,2,59,37,20,8,8,4,9,516,74,692,41
2025-M-ITF-IND-2024-009,M25 Indore,Hard,32,25,20241230,115,202290,,,Dhakshineswar Suresh,R,193,IND,24.7,200441,,,Grigoriy Lomakin,R,198,KAZ,26.7,6-3 6-4,3,R32,73,4,1,52,28,23,18,10,2,2,1,5,58,41,29,7,9,9,11,865,21,893,20
2025-M-ITF-IND-2024-009,M25 Indore,Hard,32,25,20241230,106,210003,,,Chirag Duhan,U,,IND,20.9,133794,,,S D Prajwal Dev,R,175,IND,28.5,7-5 6-3,3,R32,93,9,4,64,47,36,11,11,2,2,1,4,73,45,31,13,10,7,9,962,16,776,31
2025-M-ITF-IND-2024-009,M25 Indore,Hard,32,25,20241230,113,209079,,,Samir Banerjee,R,,USA,21.2,208322,,,Eric Vanshelboim,R,188,UKR,23.4,6-2 6-4,3,R32,71,0,1,47,22,20,18,9,2,2,1,1,56,41,25,7,9,4,7,681,43,534,71
2025-M-ITF-IND-2024-009,M25 Indore,Hard,32,25,20241230,116,210393,,,Maxim Zhukov,R,,RUS,19.9,106368,,,Ramkumar Ramanathan,R,188,IND,30.1,6-4 6-2,3,R32,72,3,3,54,32,20,15,9,5,7,3,6,57,29,20,6,9,2,7,794,29,395,119
2025-M-ITF-IND-2024-009,M25 Indore,Hard,32,25,20241230,105,202147,,,Florent Bax,R,185,FRA,25.5,209979,,,Madhwin Kamath,U,,IND,23.1,6-3 1-6 6-3,3,R32,114,13,0,68,39,30,18,13,0,2,3,3,74,44,32,14,12,4,6,496,79,1408,4
2025-M-ITF-IND-2024-009,M25 Indore,Hard,32,25,20241230,111,211325,,,Aryan Shah,R,173,IND,19.1,144925,,,Nitin Kumar Sinha,R,178,IND,25.8,6-4 6-2,3,R32,74,6,0,52,24,19,17,9,3,4,5,4,59,27,20,11,9,4,8,591,58,1153,9
2025-M-ITF-IND-2024-009,M25 Indore,Hard,32,25,20241230,114,209956,,,Dev Javia,U,,IND,22.7,213710,,,Keerthivassan Suresh,U,,IND,,6-4 6-4,3,R32,88,5,6,58,32,23,14,10,5,8,0,3,67,40,24,9,10,1,6,634,50,,
2025-M-ITF-IND-2024-009,M25 Indore,Hard,32,25,20241230,101,207231,,,Mathys Erhard,R,188,FRA,23.1,200176,,,Manish Sureshkumar,R,180,IND,25.3,7-5 6-1,3,R32,82,3,4,52,30,22,14,9,3,4,6,1,70,39,23,14,10,4,9,290,179,941,17
2025-M-ITF-IND-2024-009,M25 Indore,Hard,32,25,20241230,104,104986,,,Vishnu Vardhan,R,188,IND,37.4,208158,,,Dominik Palan,R,191,CZE,24.2,7-6(2) 7-6(4),3,R32,114,7,1,90,69,57,11,12,5,5,14,3,77,49,41,18,12,5,5,1073,11,537,70
2025-M-ITF-IND-2024-009,M25 Indore,Hard,32,25,20241230,108,208876,,,Egor Agafonov,R,188,RUS,22.3,207209,,,Raghav Jaisinghani,U,,IND,26.9,7-5 7-6(3),3,R32,114,5,5,74,47,32,16,12,4,6,3,1,91,54,35,17,12,7,10,538,70,1460,4
2025-M-ITF-IND-2024-009,M25 Indore,Hard,32,25,20241230,204,208876,,,Egor Agafonov,R,188,RUS,22.3,106168,,,Sidharth Rawat,R,175,IND,31.6,3-6 6-4 6-4,3,R16,129,4,12,95,65,42,11,15,9,14,3,6,105,53,33,25,14,8,13,538,70,1007,14
2025-M-ITF-IND-2024-009,M25 Indore,Hard,32,25,20241230,205,122113,,,Yurii Dzhavakian,R,,UKR,31.6,200550,,,Vladyslav Orlov,R,188,UKR,29.6,6-3 5-7 6-1,3,R16,148,6,4,89,51,31,21,14,10,14,0,4,84,50,29,15,14,6,13,516,74,608,56
2025-M-ITF-IND-2024-009,M25 Indore,Hard,32,25,20241230,203,202147,,,Florent Bax,R,185,FRA,25.5,210003,,,Chirag Duhan,U,,IND,20.9,6-3 6-2,3,R16,90,5,1,56,27,20,18,9,2,3,5,4,55,30,18,11,8,5,9,496,79,962,16
2025-M-ITF-IND-2024-009,M25 Indore,Hard,32,25,20241230,208,210393,,,Maxim Zhukov,R,,RUS,19.9,202290,,,Dhakshineswar Suresh,R,193,IND,24.7,6-4 3-6 6-4,3,R16,135,2,8,98,62,40,15,14,14,18,12,11,102,49,34,22,15,10,15,794,29,865,21
2025-M-ITF-IND-2024-009,M25 Indore,Hard,32,25,20241230,206,200610,,,Oliver Crawford,R,180,GBR,25.6,211325,,,Aryan Shah,R,173,IND,19.1,6-1 2-0,3,R16,41,5,0,24,20,18,2,5,0,0,1,2,33,19,7,7,5,4,7,403,116,591,58
2025-M-ITF-IND-2024-009,M25 Indore,Hard,32,25,20241230,207,209079,,,Samir Banerjee,R,,USA,21.2,209956,,,Dev Javia,U,,IND,22.7,6-3 7-6(6),3,R16,89,4,3,68,43,35,14,11,5,6,4,4,74,48,35,12,10,2,4,681,43,634,50
2025-M-ITF-IND-2024-009,M25 Indore,Hard,32,25,20241230,201,207231,,,Mathys Erhard,R,188,FRA,23.1,212743,,,Yuvan Nandal,U,,IND,19.4,6-2 6-4,3,R16,81,5,3,53,29,24,12,9,1,2,2,3,66,28,16,17,9,7,11,290,179,1016,14
2025-M-ITF-IND-2024-009,M25 Indore,Hard,32,25,20241230,202,202400,,,Alastair Gray,R,193,GBR,26.5,104986,,,Vishnu Vardhan,R,188,IND,37.4,6-4 6-3,3,R16,86,6,1,47,32,27,10,9,2,3,2,0,74,51,30,9,10,3,7,624,51,1073,11
2025-M-ITF-IND-2024-009,M25 Indore,Hard,32,25,20241230,301,202400,,,Alastair Gray,R,193,GBR,26.5,207231,,,Mathys Erhard,R,188,FRA,23.1,6-1 2-1,3,QF,53,3,1,42,27,17,10,5,4,4,1,1,39,17,9,8,5,5,8,624,51,290,179
2025-M-ITF-IND-2024-009,M25 Indore,Hard,32,25,20241230,302,202147,,,Florent Bax,R,185,FRA,25.5,208876,,,Egor Agafonov,R,188,RUS,22.3,6-3 4-1,3,QF,50,4,2,33,15,13,11,7,0,1,3,2,38,24,12,5,7,1,5,496,79,538,70
2025-M-ITF-IND-2024-009,M25 Indore,Hard,32,25,20241230,303,200610,,,Oliver Crawford,R,180,GBR,25.6,122113,,,Yurii Dzhavakian,R,,UKR,31.6,6-4 6-7(4) 6-2,3,QF,157,4,0,85,51,39,19,15,5,8,6,12,124,64,41,26,15,13,19,403,116,516,74
2025-M-ITF-IND-2024-009,M25 Indore,Hard,32,25,20241230,304,209079,,,Samir Banerjee,R,,USA,21.2,210393,,,Maxim Zhukov,R,,RUS,19.9,4-6 6-3 6-4,3,QF,114,6,3,93,55,41,23,15,5,6,3,1,77,55,38,14,14,1,3,681,43,794,29
2025-M-ITF-IND-2024-009,M25 Indore,Hard,32,25,20241230,401,202400,,,Alastair Gray,R,193,GBR,26.5,202147,,,Florent Bax,R,185,FRA,25.5,7-5 6-0,3,SF,90,0,5,64,35,25,14,9,2,4,3,1,58,34,19,8,9,4,10,624,51,496,79
2025-M-ITF-IND-2024-009,M25 Indore,Hard,32,25,20241230,402,209079,,,Samir Banerjee,R,,USA,21.2,200610,,,Oliver Crawford,R,180,GBR,25.6,6-3 6-4,3,SF,84,8,2,50,28,21,14,9,2,3,4,2,75,42,22,18,10,6,10,681,43,403,116
2025-M-ITF-IND-2024-009,M25 Indore,Hard,32,25,20241230,501,202400,,,Alastair Gray,R,193,GBR,26.5,209079,,,Samir Banerjee,R,,USA,21.2,6-3 1-1 RET,3,F,47,6,2,31,18,16,8,6,0,0,1,0,47,28,15,12,6,4,5,624,51,681,43
2025-M-ITF-INA-2024-007,M25 Bali,Hard,32,25,20241230,101,105938,,,Antoine Escoffier,R,185,FRA,32.8,144932,,,Kristjan Tamm,R,185,EST,26.5,6-4 6-3,3,R32,84,7,2,57,35,28,12,10,5,6,11,2,57,35,24,8,9,5,8,207,277,888,20
2025-M-ITF-INA-2024-007,M25 Bali,Hard,32,25,20241230,105,121411,,,Moez Echargui,R,178,TUN,31.9,209140,,,Millen Hurrion,R,191,GBR,25.5,7-5 7-6(7),3,R32,140,3,2,76,48,37,21,12,6,6,1,1,86,53,35,24,12,12,13,502,76,1022,13
2025-M-ITF-INA-2024-007,M25 Bali,Hard,32,25,20241230,111,211458,,,Nathan Anthony Barki,R,178,INA,20.1,200045,,,Anthony Susanto,R,,INA,27.6,6-3 6-3,3,R32,96,0,0,60,60,43,0,9,4,4,0,0,58,58,33,0,9,5,8,1532,3,1544,3
2025-M-ITF-INA-2024-007,M25 Bali,Hard,32,25,20241230,114,126953,,,Chan Yeong Oh,R,180,KOR,26.5,211524,,,Abel Forger,R,,NED,19.4,6-4 2-1,3,R32,105,2,0,47,31,17,11,7,2,4,6,5,64,39,18,13,7,6,9,974,15,994,15
2025-M-ITF-INA-2024-007,M25 Bali,Hard,32,25,20241230,102,210672,,,Leo Vithoontien,L,185,JPN,25.3,212263,,,Xing Dao Chen,R,183,CHN,20.9,7-5 6-2,3,R32,117,2,1,71,47,31,14,10,6,7,1,0,72,57,32,8,10,2,6,778,31,1355,5
2025-M-ITF-INA-2024-007,M25 Bali,Hard,32,25,20241230,103,111202,,,Hyeon Chung,R,188,KOR,28.6,212616,,,Yuta Tomida,U,,JPN,18.1,6-4 6-1,3,R32,84,2,4,54,37,26,9,8,4,5,1,2,66,37,20,12,9,7,12,1104,10,1629,2
2025-M-ITF-INA-2024-007,M25 Bali,Hard,32,25,20241230,112,211627,,,Hayato Matsuoka,R,180,JPN,19.9,123847,,,Bogdan Bobrov,R,185,RUS,27.2,6-4 6-2,3,R32,75,8,3,47,32,29,8,9,1,1,4,1,79,61,37,6,9,7,10,931,18,432,101
2025-M-ITF-INA-2024-007,M25 Bali,Hard,32,25,20241230,104,212230,,,Seungmin Park,U,,KOR,19.1,209163,,,Emile Hudd,R,193,GBR,24.5,6-1 6-2,3,R32,72,4,4,51,28,22,12,8,4,5,0,2,43,26,14,4,7,3,8,1201,8,531,71
2025-M-ITF-INA-2024-007,M25 Bali,Hard,32,25,20241230,110,207134,,,Fitriadi M Rifqi,R,175,INA,25.9,212957,,,Harsh Parikh,U,,USA,,6-2 6-2,3,R32,69,1,3,43,19,17,16,8,1,1,0,0,45,34,17,6,8,4,8,982,15,,
2025-M-ITF-INA-2024-007,M25 Bali,Hard,32,25,20241230,107,200671,,,Daisuke Sumizawa,R,175,JPN,25.9,211550,,,Yusuke Kusuhara,U,,JPN,27.3,6-3 6-0,3,R32,77,4,0,49,35,25,10,8,4,5,1,3,53,31,15,7,7,5,10,961,16,1271,6
2025-M-ITF-INA-2024-007,M25 Bali,Hard,32,25,20241230,115,210687,,,Pawit Sornlaksup,U,,THA,25.3,144730,,,Tomohiro Masabayashi,R,170,JPN,26.8,6-1 3-6 6-1,3,R32,112,8,2,82,58,43,11,12,4,5,1,1,57,34,23,11,11,3,7,902,19,772,31
2025-M-ITF-INA-2024-007,M25 Bali,Hard,32,25,20241230,106,210477,,,Artur Kukasian,U,,RUS,20.7,210250,,,Erik Arutiunian,R,191,BLR,20.1,3-6 6-2 7-5,3,R32,145,6,7,102,67,48,16,14,10,12,6,2,93,56,41,18,15,10,14,946,17,715,38
2025-M-ITF-INA-2024-007,M25 Bali,Hard,32,25,20241230,109,202356,,,Tsung Hao Huang,R,173,TPE,25.1,208277,,,Taiyo Yamanaka,R,170,JPN,23.3,6-4 4-6 6-4,3,R32,130,4,0,81,81,54,0,15,4,7,5,0,102,102,59,0,15,14,18,707,40,889,20
2025-M-ITF-INA-2024-007,M25 Bali,Hard,32,25,20241230,108,207994,,,Chase Ferguson,U,,AUS,25.9,117353,,,Duck Hee Lee,R,175,KOR,26.5,2-6 6-3 6-3,3,R32,109,5,1,68,49,32,11,13,1,5,1,0,79,64,37,6,13,10,15,1112,10,717,37
2025-M-ITF-INA-2024-007,M25 Bali,Hard,32,25,20241230,113,209905,,,Shunsuke Nakagawa,U,,JPN,24.8,144970,,,Constantin Bittoun Kouzmine,L,178,FRA,25.9,6-2 6-1,3,R32,77,2,0,42,33,23,6,7,1,1,2,3,54,34,18,8,8,5,10,1352,5,615,54
2025-M-ITF-INA-2024-007,M25 Bali,Hard,32,25,20241230,116,208144,,,Giles Hussey,L,185,GBR,27.5,149278,,,Daniel Khazime ,U,,RUS,19.9,6-4 6-2,3,R32,98,0,1,74,66,40,4,9,5,7,2,0,47,42,20,3,9,2,7,421,106,1033,13
2025-M-ITF-INA-2024-007,M25 Bali,Hard,32,25,20241230,201,105938,,,Antoine Escoffier,R,185,FRA,32.8,210672,,,Leo Vithoontien,L,185,JPN,25.3,6-2 6-4,3,R16,70,6,1,54,37,29,10,9,1,1,2,3,51,35,22,7,9,5,8,207,277,778,31
2025-M-ITF-INA-2024-007,M25 Bali,Hard,32,25,20241230,206,211627,,,Hayato Matsuoka,R,180,JPN,19.9,211458,,,Nathan Anthony Barki,R,178,INA,20.1,6-1 6-1,3,R16,78,2,0,57,35,27,10,7,6,6,0,2,48,36,18,3,7,6,11,931,18,1532,3
2025-M-ITF-INA-2024-007,M25 Bali,Hard,32,25,20241230,202,111202,,,Hyeon Chung,R,188,KOR,28.6,212230,,,Seungmin Park,U,,KOR,19.1,6-2 6-2,3,R16,93,0,0,62,59,37,2,8,5,6,2,0,53,52,24,0,8,2,7,1104,10,1201,8
2025-M-ITF-INA-2024-007,M25 Bali,Hard,32,25,20241230,203,121411,,,Moez Echargui,R,178,TUN,31.9,210477,,,Artur Kukasian,U,,RUS,20.7,7-5 7-5,3,R16,115,6,2,69,44,32,15,12,3,5,4,4,81,60,42,5,12,6,10,502,76,946,17
2025-M-ITF-INA-2024-007,M25 Bali,Hard,32,25,20241230,208,208144,,,Giles Hussey,L,185,GBR,27.5,210687,,,Pawit Sornlaksup,U,,THA,25.3,2-6 6-3 6-3,3,R16,130,3,3,88,63,44,12,13,5,7,5,0,81,58,43,10,13,6,9,421,106,902,19
2025-M-ITF-INA-2024-007,M25 Bali,Hard,32,25,20241230,204,207994,,,Chase Ferguson,U,,AUS,25.9,200671,,,Daisuke Sumizawa,R,175,JPN,25.9,6-3 6-2,3,R16,83,1,1,57,45,30,7,9,2,3,1,3,53,36,18,9,8,3,7,1112,10,961,16
2025-M-ITF-INA-2024-007,M25 Bali,Hard,32,25,20241230,207,209905,,,Shunsuke Nakagawa,U,,JPN,24.8,126953,,,Chan Yeong Oh,R,180,KOR,26.5,7-6(5) 4-6 7-6(2),3,R16,169,8,1,112,72,46,25,17,7,12,2,2,112,80,56,15,17,7,11,1352,5,974,15
